,Unnamed: 0.1,Brand,Title,Sku,Model,Url,Categories
431,523,Whirlpool,24.5-cu ft Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless),930302,WRS555SIHV,https://www.lowes.com/pd/Whirlpool-24-5-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless/1000379185,['Side-by-Side Refrigerators']
432,524,Whirlpool,24.5-cu ft Side-by-Side Refrigerator with Ice Maker (Black),930301,WRS555SIHB,https://www.lowes.com/pd/Whirlpool-24-5-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Black/1000379183,['Side-by-Side Refrigerators']
433,525,KitchenAid,25-cu ft Built-In Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel Finish) ENERGY STAR,695308,KBSD602ESS,https://www.lowes.com/pd/KitchenAid-25-cu-ft-Built-In-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/999908713,['Side-by-Side Refrigerators']
434,526,Whirlpool ,25.6-cu ft Side-by-Side Refrigerator with Ice Maker (Monochromatic Stainless Steel) ENERGY STAR,668668,WRS586FIEM,https://www.lowes.com/pd/Whirlpool-25-6-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Monochromatic-Stainless-Steel-ENERGY-STAR/50358264,['Side-by-Side Refrigerators']
435,527,GE ,21.8-cu ft Counter-depth Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Slate),1323706,GZS22IMNES,https://www.lowes.com/pd/GE-21-8-cu-ft-Counter-depth-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Slate/1000859884,['Side-by-Side Refrigerators']
436,528,KitchenAid ,19.8-cu ft Counter-Depth Side-by-Side Refrigerator with Ice Maker (Stainless Steel),1596778,KRSC700HPS,https://www.lowes.com/pd/KitchenAid-19-8-cu-ft-Counter-Depth-Side-by-Side-Refrigerator-with-Ice-Maker-Stainless-Steel/1001254348,['Side-by-Side Refrigerators']
437,529,GE ,25.1-cu ft Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Black Slate),1323703,GSS25IENDS,https://www.lowes.com/pd/GE-25-1-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Slate/1000859860,['Side-by-Side Refrigerators']
438,530,Maytag ,20.6-cu ft Counter-depth Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel),690874,MSC21C6MFZ,https://www.lowes.com/pd/Maytag-20-6-cu-ft-Counter-depth-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel/1000210509,['Side-by-Side Refrigerators']
439,531,KitchenAid ,22.6-cu ft Counter-Depth Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel),1596779,KRSC703HBS,https://www.lowes.com/pd/KitchenAid-22-6-cu-ft-Counter-Depth-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel/1001254416,['Side-by-Side Refrigerators']
440,532,Amana ,21.4-cu ft Side-by-Side Refrigerator with Ice Maker (Black),1460464,ASI2175GRB,https://www.lowes.com/pd/Amana-21-4-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Black/1001008586,['Side-by-Side Refrigerators']
441,533,Whirlpool ,21.4-cu ft Side-by-Side Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR,1041699,WRS331SDHM,https://www.lowes.com/pd/Whirlpool-21-4-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/1000432083,['Side-by-Side Refrigerators']
442,534,Whirlpool ,21.4-cu ft Side-by-Side Refrigerator with Ice Maker (White) ENERGY STAR,1041700,WRS331SDHW,https://www.lowes.com/pd/Whirlpool-21-4-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-White-ENERGY-STAR/1000432085,['Side-by-Side Refrigerators']
443,535,Whirlpool ,28.4-cu ft Side-by-Side Refrigerator with Ice Maker (White),916718,WRS588FIHW,https://www.lowes.com/pd/Whirlpool-28-4-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-White/1000286265,['Side-by-Side Refrigerators']
444,536,GE ,25.1-cu ft Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel),1262486,GSS25IYNFS,https://www.lowes.com/pd/GE-25-1-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel/1000859768,['Side-by-Side Refrigerators']
445,537,Samsung ,24.52-cu ft Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel),730752,RS25J500DSG,https://www.lowes.com/pd/Samsung-24-52-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel/1000116169,['Side-by-Side Refrigerators']
446,538,Samsung ,24.5-cu ft Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,723983,RS25H5111SG,https://www.lowes.com/pd/Samsung-24-5-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1000066079,['Side-by-Side Refrigerators']
447,539,Samsung ,22.3-cu ft Counter-depth Side-by-Side Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR,568253,RS22HDHPNSR,https://www.lowes.com/pd/Samsung-22-3-cu-ft-Counter-depth-Side-by-Side-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/50217641,['Side-by-Side Refrigerators']
448,540,Whirlpool ,28.4-cu ft Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless),753485,WRS588FIHV,https://www.lowes.com/pd/Whirlpool-28-4-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless/1000236847,['Side-by-Side Refrigerators']
449,541,GE ,25.1-cu ft Side-by-Side Refrigerator with Ice Maker (White),1317877,GSS25IGNWW,https://www.lowes.com/pd/GE-25-1-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-White/1000859804,['Side-by-Side Refrigerators']
450,542,Whirlpool ,24.5-cu ft Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel),912757,WRS325SDHZ,https://www.lowes.com/pd/Whirlpool-24-5-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel/1000308681,['Side-by-Side Refrigerators']
451,543,Frigidaire,18-cu ft Top-Freezer Refrigerator (White),852884,FFTR1814TW,https://www.lowes.com/pd/Frigidaire-18-cu-ft-Top-Freezer-Refrigerator-White/1000225701,['Top-Freezer Refrigerators']
452,544,LG,20.2-cu ft Top-Freezer Refrigerator (White) ENERGY STAR,2539967,LTCS20020W,https://www.lowes.com/pd/LG-20-2-cu-ft-Top-Freezer-Refrigerator-White-ENERGY-STAR/1002886012,['Top-Freezer Refrigerators']
453,545,Frigidaire,18-cu ft Top-Freezer Refrigerator (Black),852883,FFTR1814TB,https://www.lowes.com/pd/Frigidaire-18-cu-ft-Top-Freezer-Refrigerator-Black/1000225699,['Top-Freezer Refrigerators']
454,546,Frigidaire,20.4-cu ft Top-Freezer Refrigerator (EasyCare Stainless Steel),852902,LFTR2021TF,https://www.lowes.com/pd/Frigidaire-20-4-cu-ft-Top-Freezer-Refrigerator-EasyCare-Stainless-Steel/1000255015,['Top-Freezer Refrigerators']
455,547,Haier,18-cu ft Top-Freezer Refrigerator (White) ENERGY STAR,970842,HA10TG21SW,https://www.lowes.com/pd/Haier-9-8-cu-ft-Top-Freezer-Refrigerator-White/1000366385,['Top-Freezer Refrigerators']
456,548,Whirlpool,18-cu ft Top-Freezer Refrigerator (Black),623777,WRT314TFDW,https://www.lowes.com/pd/Whirlpool-14-3-cu-ft-Top-Freezer-Refrigerator-White/50284165,['Top-Freezer Refrigerators']
457,549,GE,18.3-cu ft Top-Freezer Refrigerator (Easycare Stainless Steel),1689315,GTS22KGNRWW,https://www.lowes.com/pd/GE-Garage-Ready-21-9-cu-ft-Top-Freezer-Refrigerator-White/1001431370,['Top-Freezer Refrigerators']
458,550,Frigidaire,20.5-cu ft Top-Freezer Refrigerator with Optional Ice Maker Kit- White,852901,FFTR2021TW,https://www.lowes.com/pd/Frigidaire-20-4-cu-ft-Top-Freezer-Refrigerator-White/1000226525,['Top-Freezer Refrigerators']
459,551,Midea,20.2-cu ft Top-Freezer Refrigerator (Stainless Steel) ENERGY STAR,2515238,MRT18S2AWW,https://www.lowes.com/pd/Midea-18-cu-ft-Top-Freezer-Refrigerator-White-ENERGY-STAR/1002957234,['Top-Freezer Refrigerators']
460,552,Frigidaire,18.3-cu ft Top-Freezer Refrigerator (White),852887,FFTR1821TB,https://www.lowes.com/pd/Frigidaire-18-cu-ft-Top-Freezer-Refrigerator-Black/1000225705,['Top-Freezer Refrigerators']
461,553,Frigidaire,17.6-cu ft Top-Freezer Refrigerator with Optional Compatible EZ Connect Ice Maker Kit - Stainless Steel,1607187,LFTR1835VF,https://www.lowes.com/pd/Frigidaire-18-3-cu-ft-Top-Freezer-Refrigerator-Easycare-Stainless-Steel/1001165036,['Top-Freezer Refrigerators']
462,554,Whirlpool,16.6-cu ft Top-Freezer Refrigerator (White) ENERGY STAR,623784,WRT311FZDW,https://www.lowes.com/pd/Whirlpool-20-5-cu-ft-Top-Freezer-Refrigerator-White/50297737,['Top-Freezer Refrigerators']
463,555,LG ,9.8-cu ft Top-Freezer Refrigerator (Black),1631946,LTCS20020S,https://www.lowes.com/pd/LG-20-2-cu-ft-Top-Freezer-Refrigerator-Stainless-Steel-ENERGY-STAR/1001840510,['Top-Freezer Refrigerators']
464,556,Frigidaire ,9.8-cu ft Top-Freezer Refrigerator (Stainless),1607185,FFTR1835VW,https://www.lowes.com/pd/Frigidaire-18-3-cu-ft-Top-Freezer-Refrigerator-White/1001165000,['Top-Freezer Refrigerators']
465,557,Whirlpool ,21.1-cu ft Top-Freezer Refrigerator (Stainless Steel) ENERGY STAR,773091,WRT518SZFM,https://www.lowes.com/pd/Whirlpool-17-6-cu-ft-Top-Freezer-Refrigerator-Monochromatic-Stainless-Steel/1000249051,['Top-Freezer Refrigerators']
466,558,GE ,18-cu ft Top-Freezer Refrigerator (EasyCare Stainless Steel),1418795,GTE17DTNRWW,https://www.lowes.com/pd/GE-16-6-cu-ft-Top-Freezer-Refrigerator-White-ENERGY-STAR/1001079844,['Top-Freezer Refrigerators']
467,559,Haier ,18-cu ft Top-Freezer Refrigerator - White (Ice Maker Kit Sold Separately),970843,HA10TG21SB,https://www.lowes.com/pd/Haier-9-8-cu-ft-Top-Freezer-Refrigerator-Black/1000366387,['Top-Freezer Refrigerators']
468,560,Haier ,18.3-cu ft Top-Freezer Refrigerator (Black),970844,HA10TG21SS,https://www.lowes.com/pd/Haier-9-8-cu-ft-Top-Freezer-Refrigerator-Stainless/1000366389,['Top-Freezer Refrigerators']
469,561,Samsung ,15.6-cu ft Top-Freezer Refrigerator (White),847229,RT21M6213SR,https://www.lowes.com/pd/Samsung-21-1-cu-ft-Top-Freezer-Refrigerator-Stainless-Steel-ENERGY-STAR/1000217721,['Top-Freezer Refrigerators']
470,562,Frigidaire ,20.5-cu ft Top-Freezer Refrigerator with Optional Ice Maker Kit - Black,852888,LFTR1821TF,https://www.lowes.com/pd/Frigidaire-18-cu-ft-Top-Freezer-Refrigerator-EasyCare-Stainless-Steel/1000254403,['Top-Freezer Refrigerators']
471,563,Whirlpool ,18.3-cu ft Top-Freezer Refrigerator (Black) ENERGY STAR,623781,WRT318FZDW,https://www.lowes.com/pd/Whirlpool-18-2-cu-ft-Top-Freezer-Refrigerator-White/50285239,['Top-Freezer Refrigerators']
472,564,Frigidaire ,18.2-cu ft Top-Freezer Refrigerator (Monochromatic Stainless Steel),1607186,FFTR1835VB,https://www.lowes.com/pd/Frigidaire-18-3-cu-ft-Top-Freezer-Refrigerator-Black/1001165018,['Top-Freezer Refrigerators']
473,565,Hotpoint ,12-cu ft Top-Freezer Refrigerator (Hot Rod Red) ENERGY STAR,1418794,HPS16BTNRWW,https://www.lowes.com/pd/Hotpoint-15-6-cu-ft-Top-Freezer-Refrigerator-White/1001079810,['Top-Freezer Refrigerators']
474,566,Whirlpool ,11.6-cu ft Energy Star Top-Freezer Refrigerator with Optional Ice Maker Kit - Fingerprint Resistant Stainless Steel,623783,WRT311FZDB,https://www.lowes.com/pd/Whirlpool-20-5-cu-ft-Top-Freezer-Refrigerator-Black/50297735,['Top-Freezer Refrigerators']
475,567,Frigidaire ,18.2-cu ft Top-Freezer Refrigerator with Ice Maker - Fingerprint Resistant Stainless Steel,2118459,FFHT1835VB,https://www.lowes.com/pd/Frigidaire-18-3-cu-ft-Top-Freezer-Refrigerator-Black-ENERGY-STAR/1001833756,['Top-Freezer Refrigerators']
476,568,Whirlpool ,Internal Water Filter 23.8-cu ft Top-Freezer Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR,623782,WRT318FZDM,https://www.lowes.com/pd/Whirlpool-18-2-cu-ft-Top-Freezer-Refrigerator-Monochromatic-Stainless-Steel/50285241,['Top-Freezer Refrigerators']
477,569,Galanz ,12-cu ft Counter-Depth Top-Freezer Refrigerator (Stainless Steel) ENERGY STAR,2691795,GLR12TRDEFR,https://www.lowes.com/pd/Galanz-12-0-cu-ft-Top-Freezer-Refrigerator-Hot-Rod-Red-ENERGY-STAR/1003126354,['Top-Freezer Refrigerators']
478,570,Whirlpool ,18 cu Ft Top-Freezer Refrigerator with Optional Ice Maker Kit - Black,894707,WRT312CZJZ,https://www.lowes.com/pd/Whirlpool-11-6-cu-ft-Top-Freezer-Refrigerator-Fingerprint-Resistant-Stainless-ENERGY-STAR/1002887716,['Top-Freezer Refrigerators']
479,571,Whirlpool ,7.4-cu ft Counter-Depth Top-Freezer Refrigerator (Black) ENERGY STAR,956194,WRT348FMEZ,https://www.lowes.com/pd/Whirlpool-18-2-cu-ft-Top-Freezer-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000337073,['Top-Freezer Refrigerators']
480,572,LG ,20.4-cu ft Top-Freezer Refrigerator (Black),1296191,LTWS24223S,https://www.lowes.com/pd/LG-Internal-Water-Filter-23-8-cu-ft-Top-Freezer-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/1000853168,['Top-Freezer Refrigerators']
481,573,Premium Levella ,14.3-cu ft Top-Freezer Refrigerator (Black),2461893,PRN12260HS,https://www.lowes.com/pd/Premium-Levella-12-cu-ft-Top-Freezer-Refrigerator-Stainless-Steel-ENERGY-STAR/1002550518,['Top-Freezer Refrigerators']
482,574,Whirlpool ,Retro 10-cu ft Top-Freezer Refrigerator (Hot rod red) ENERGY STAR,623780,WRT318FZDB,https://www.lowes.com/pd/Whirlpool-18-2-cu-ft-Top-Freezer-Refrigerator-Black/50285237,['Top-Freezer Refrigerators']
483,575,Whirlpool,20.5-cu ft Top-Freezer Refrigerator with Optional Ice Maker Kit - Fingerprint Resistant Stainless Steel,2592455,WRT311FZDZ,https://www.lowes.com/pd/Whirlpool-20-5-cu-ft-Top-Freezer-Refrigerator-Fingerprint-Resistant-Stainless-Steel/1002986772,['Top-Freezer Refrigerators']
484,576,Whirlpool,20.5-cu ft Top-Freezer Refrigerator with Optional Ice Maker Kit - Monochromatic Stainless Steel,623786,WRT311FZDM,https://www.lowes.com/pd/Whirlpool-20-5-cu-ft-Top-Freezer-Refrigerator-Monochromatic-Stainless-Steel/50297741,['Top-Freezer Refrigerators']
485,577,Frigidaire,18.3-cu ft Top-Freezer Refrigerator (White) ENERGY STAR,2118458,FFHT1835VW,https://www.lowes.com/pd/Frigidaire-18-3-cu-ft-Top-Freezer-Refrigerator-White-ENERGY-STAR/1001833742,['Top-Freezer Refrigerators']
486,578,GE,17.5-cu ft Top-Freezer Refrigerator with Ice Maker (Silver) ENERGY STAR,1647324,GIE18GCNRSA,https://www.lowes.com/pd/GE-17-5-cu-ft-Top-Freezer-Refrigerator-with-Ice-Maker-Silver-ENERGY-STAR/1001353368,['Top-Freezer Refrigerators']
487,579,Frigidaire,18-cu ft Top-Freezer Refrigerator (Fingerprint-Resistant Stainless Steel),852892,LFTR1832TF,https://www.lowes.com/pd/Frigidaire-18-cu-ft-Top-Freezer-Refrigerator-Fingerprint-Resistant-Stainless-Steel/1000254999,['Top-Freezer Refrigerators']
488,580,Frigidaire,18-cu ft Top-Freezer Refrigerator (White),852886,FFTR1821TW,https://www.lowes.com/pd/Frigidaire-18-cu-ft-Top-Freezer-Refrigerator-White/1000225703,['Top-Freezer Refrigerators']
489,581,Galanz,Retro 12-cu ft Top-Freezer Refrigerator (Vinyl Black) ENERGY STAR,2691794,GLR12TBKEFR,https://www.lowes.com/pd/Galanz-Retro-12-0-cu-ft-Top-Freezer-Refrigerator-Vinyl-Black-ENERGY-STAR/1003126352,['Top-Freezer Refrigerators']
490,582,Premium Levella,12-cu ft Counter-Depth Top-Freezer Refrigerator (White) ENERGY STAR,2461892,PRN12250HW,https://www.lowes.com/pd/Premium-Levella-12-cu-ft-Top-Freezer-Refrigerator-White-ENERGY-STAR/1002550504,['Top-Freezer Refrigerators']
491,583,GE,16.6-cu ft Top-Freezer Refrigerator (Black) ENERGY STAR,1427430,GTE17DTNRBB,https://www.lowes.com/pd/GE-16-6-cu-ft-Top-Freezer-Refrigerator-Black-ENERGY-STAR/1001079876,['Top-Freezer Refrigerators']
492,584,Galanz,Retro 10-cu ft Top-Freezer Refrigerator (Vinyl Black) ENERGY STAR,2691791,GLR10TBKEFR,https://www.lowes.com/pd/Galanz-Retro-10-cu-ft-Top-Freezer-Refrigerator-Vinyl-Black-ENERGY-STAR/1003126346,['Top-Freezer Refrigerators']
493,585,Frigidaire,20.4-cu ft Top-Freezer Refrigerator (Black) ENERGY STAR,1358507,FFHT2033VE,https://www.lowes.com/pd/Frigidaire-20-4-cu-ft-Top-Freezer-Refrigerator-Black-ENERGY-STAR/1001079902,['Top-Freezer Refrigerators']
494,586,Whirlpool,16-cu ft Top-Freezer Refrigerator with Quiet Cooling and Optional Ice Maker Kit - White,1631167,WRT106TFDW,https://www.lowes.com/pd/Whirlpool-16-cu-ft-Top-Freezer-Refrigerator-White/1001281116,['Top-Freezer Refrigerators']
495,587,Whirlpool ,11.6-cu ft Top-Freezer Refrigerator with Optional Ice Maker Kit - White,894717,WRT312CZJW,https://www.lowes.com/pd/Whirlpool-11-6-cu-ft-Top-Freezer-Refrigerator-White-ENERGY-STAR/1002887732,['Top-Freezer Refrigerators']
496,588,Frigidaire ,18.3-cu ft Top-Freezer Refrigerator (Stainless Steel) ENERGY STAR,2118460,FFHT1835VS,https://www.lowes.com/pd/Frigidaire-18-3-cu-ft-Top-Freezer-Refrigerator-Stainless-Steel-ENERGY-STAR/1001833770,['Top-Freezer Refrigerators']
497,589,GE ,17.5-cu ft Top-Freezer Refrigerator (White),2082605,GTS18HGNRWW,https://www.lowes.com/pd/GE-17-5-cu-ft-Top-Freezer-Refrigerator-White/1001839504,['Top-Freezer Refrigerators']
498,590,Frigidaire ,13.9-cu ft Top-Freezer Refrigerator (White) ENERGY STAR,1238128,FFHT1425VW,https://www.lowes.com/pd/Frigidaire-13-9-cu-ft-Top-Freezer-Refrigerator-White-ENERGY-STAR/1001386828,['Top-Freezer Refrigerators']
499,591,Danby ,Danby ENERGY STAR 7.3-cu ft Built-In Top-Freezer Refrigerator (White) ENERGY STAR,1262869,DPF073C2WDB,https://www.lowes.com/pd/Danby-Danby-ENERGY-STAR-7-3-cu-ft-Built-In-Top-Freezer-Refrigerator-White-ENERGY-STAR/1000700788,['Top-Freezer Refrigerators']
500,592,Samsung ,21.1-cu ft Top-Freezer Refrigerator (White) ENERGY STAR,490499,RT21M6213WW,https://www.lowes.com/pd/Samsung-21-1-cu-ft-Top-Freezer-Refrigerator-White-ENERGY-STAR/1000217699,['Top-Freezer Refrigerators']
501,593,Premium Levella ,10-cu ft Counter-Depth Top-Freezer Refrigerator (Stainless Steel) ENERGY STAR,2461891,PRN10160HS,https://www.lowes.com/pd/Premium-Levella-10-cu-ft-Top-Freezer-Refrigerator-Stainless-Steel-ENERGY-STAR/1002550490,['Top-Freezer Refrigerators']
502,594,GE ,Garage Ready 19.1-cu ft Top-Freezer Refrigerator (White),2528843,GTS19KGNRWW,https://www.lowes.com/pd/GE-Garage-Ready-19-1-cu-ft-Top-Freezer-Refrigerator-White/1002695344,['Top-Freezer Refrigerators']
503,595,Whirlpool ,18.2-cu ft Energy Star Top-Freezer Refrigerator with Optional Ice Maker Kit - Black,660311,WRT138FZDB,https://www.lowes.com/pd/Whirlpool-18-2-cu-ft-Top-Freezer-Refrigerator-Black-ENERGY-STAR/50304447,['Top-Freezer Refrigerators']
504,596,Galanz ,Refrigerator 12-cu ft Top-Freezer Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR,2691798,GLR12TS2K08,https://www.lowes.com/pd/Galanz-Refrigerator-12-0-cu-ft-Built-in-Top-Freezer-Refrigerator-with-Single-Ice-Maker-Stainless-Steel-ENERGY-STAR/1003126358,['Top-Freezer Refrigerators']
505,597,Maytag ,18.2-cu ft Top-Freezer Refrigerator with PowerCold Feature and Optional Ice Maker Kit - Black Ice,731367,MRT118FFFE,https://www.lowes.com/pd/Maytag-18-2-cu-ft-Top-Freezer-Refrigerator-Black/1000113109,['Top-Freezer Refrigerators']
506,598,Whirlpool ,18.2-cu ft Top-Freezer Refrigerator (White) ENERGY STAR,660330,WRT138FZDW,https://www.lowes.com/pd/Whirlpool-18-2-cu-ft-Top-Freezer-Refrigerator-White-ENERGY-STAR/50304471,['Top-Freezer Refrigerators']
507,599,GE ,21.9-cu ft Top-Freezer Refrigerator (Fingerprint-Resistant Slate) ENERGY STAR,2412577,GTE22JMNRES,https://www.lowes.com/pd/GE-21-9-cu-ft-Top-Freezer-Refrigerator-Slate-ENERGY-STAR/1002541752,['Top-Freezer Refrigerators']
508,600,GE ,21.9-cu ft Top-Freezer Refrigerator (Stainless Steel) ENERGY STAR,2412557,GTE22JSNRSS,https://www.lowes.com/pd/GE-21-9-cu-ft-Top-Freezer-Refrigerator-Stainless-Steel-ENERGY-STAR/1002541592,['Top-Freezer Refrigerators']
509,601,GE ,21.9-cu ft Top-Freezer Refrigerator (Bisque) ENERGY STAR,2412562,GTE22JTNRCC,https://www.lowes.com/pd/GE-21-9-cu-ft-Top-Freezer-Refrigerator-Bisque-ENERGY-STAR/1002541632,['Top-Freezer Refrigerators']
510,602,Whirlpool ,18.2-cu ft Top-Freezer Refrigerator (White),660307,WRT108FZDW,https://www.lowes.com/pd/Whirlpool-18-2-cu-ft-Top-Freezer-Refrigerator-White/50304441,['Top-Freezer Refrigerators']
511,603,Whirlpool ,14.3-cu ft Top-Freezer Refrigerator (White),651499,WRT104TFDW,https://www.lowes.com/pd/Whirlpool-14-3-cu-ft-Top-Freezer-Refrigerator-White/50285267,['Top-Freezer Refrigerators']
512,604,Samsung ,21.1-cu ft Top-Freezer Refrigerator (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,490498,RT21M6213SG,https://www.lowes.com/pd/Samsung-21-1-cu-ft-Top-Freezer-Refrigerator-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1000217697,['Top-Freezer Refrigerators']
513,605,Whirlpool ,11.6-cu ft Small Space Top-Freezer Refrigerator with LED Interior Lighting and Optional EZ Connect Ice Maker Kit - Fingerprint Resistant Stainless Steel,2569140,WRT112CZJZ,https://www.lowes.com/pd/Whirlpool-11-6-cu-ft-Top-Freezer-Refrigerator-Fingerprint-Resistant-Stainless-Finish/1002793018,['Top-Freezer Refrigerators']
514,606,Premium Levella ,10-cu ft Counter-Depth Top-Freezer Refrigerator (White) ENERGY STAR,2461890,PRN10150HW,https://www.lowes.com/pd/Premium-Levella-10-cu-ft-Top-Freezer-Refrigerator-White-ENERGY-STAR/1002550476,['Top-Freezer Refrigerators']
515,607,Maytag ,20.5-cu ft Top-Freezer Refrigerator with PowerCold Feature and Optional Ice Maker Kit - Fingerprint Resistant Stainless Steel,731373,MRT311FFFZ,https://www.lowes.com/pd/Maytag-20-5-cu-ft-Top-Freezer-Refrigerator-Fingerprint-Resistant-Stainless-Steel/1000113149,['Top-Freezer Refrigerators']
516,608,Whirlpool ,11.6-cu ft Small Space Top-Freezer Refrigerator with LED Interior Lighting and Optional EZ Connect Ice Maker Kit - White,2569141,WRT112CZJW,https://www.lowes.com/pd/Whirlpool-11-6-cu-ft-Top-Freezer-Refrigerator-White/1002793032,['Top-Freezer Refrigerators']
